ContigID	genes	VPFs	Pfams	Length	clusterID
haib17CEM4890_H2NYMCCXY_SL254790_NODE_489_length_16306_cov_31.2423	46	9	0	16306	sg_1693
haib17CEM4890_H2NYMCCXY_SL254790_NODE_49_length_79014_cov_876.426	66	25	24	79014	sg_1694
haib17CEM4890_H2NYMCCXY_SL254790_NODE_495_length_16150_cov_19.0564	12	6	2	16150	sg_1695
haib17CEM4890_H2NYMCCXY_SL254790_NODE_499_length_16114_cov_13.5418	18	15	1	16114	sg_1696
haib17CEM4890_H2NYMCCXY_SL254790_NODE_500_length_16095_cov_10.3047	23	12	3	16095	sg_1697
haib17CEM4890_H2NYMCCXY_SL254790_NODE_572_length_14848_cov_9.72088	18	10	3	14848	sg_1698
haib17CEM4890_H2NYMCCXY_SL254790_NODE_597_length_14373_cov_13.0215	17	6	0	14373	sg_1699
haib17CEM4890_H2NYMCCXY_SL254790_NODE_62_length_69960_cov_17.5521	74	32	10	69960	sg_1700
haib17CEM4890_H2NYMCCXY_SL254790_NODE_79_length_57909_cov_15.3719	44	19	5	57909	sg_1701
haib17CEM4890_H2NYMCCXY_SL254790_NODE_86_length_53945_cov_14.4943	67	28	7	53945	sg_1702
haib17CEM4890_H2NYMCCXY_SL254790_NODE_946_length_10872_cov_10.7829	5	4	0	10872	sg_1703
haib17CEM4890_H2NYMCCXY_SL254791_NODE_143_length_21047_cov_8.93898	44	10	1	21047	sg_1704
haib17CEM4890_H2NYMCCXY_SL254791_NODE_184_length_12955_cov_5.33543	20	5	1	12955	sg_1705
haib17CEM4890_H2NYMCCXY_SL254791_NODE_189_length_12367_cov_6.22961	13	6	3	12367	sg_1706
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1020_length_17108_cov_12.5872	9	5	2	17108	sg_1707
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1098_length_16212_cov_21.6317	15	6	1	16212	sg_1708
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1134_length_15715_cov_8.87733	11	5	1	15715	sg_1709
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1226_length_14790_cov_28.8072	18	6	3	14790	sg_1710
haib17CEM4890_H2NYMCCXY_SL254793_NODE_123_length_62463_cov_88.8128	58	33	17	62463	sg_1711
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1242_length_14567_cov_8.35846	13	6	2	14567	sg_1712
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1267_length_14338_cov_6.98782	12	7	0	14338	sg_1713
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1307_length_13922_cov_14.1307	13	8	2	13922	sg_1714
haib17CEM4890_H2NYMCCXY_SL254793_NODE_135_length_57597_cov_114.259	93	27	4	57597	sg_1715
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1369_length_13466_cov_9.81873	23	15	0	13466	sg_1716
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1542_length_12283_cov_13.3985	15	12	1	12283	sg_1717
haib17CEM4890_H2NYMCCXY_SL254793_NODE_160_length_52810_cov_18.5947	36	19	4	52810	sg_1718
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1683_length_11475_cov_12.3517	13	10	1	11475	sg_1719
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1771_length_11112_cov_8.49652	7	3	0	11112	sg_1720
haib17CEM4890_H2NYMCCXY_SL254793_NODE_1839_length_10736_cov_8.46662	14	9	0	10736	sg_1721
haib17CEM4890_H2NYMCCXY_SL254793_NODE_198_length_47290_cov_12.987	22	12	3	47290	sg_1722
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2101_length_9763_cov_7.25237	5	5	0	9763	sg_1723
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2148_length_9580_cov_8.81785	7	3	0	9580	sg_1724
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2318_length_9002_cov_9.3789	21	6	4	9002	sg_1725
haib17CEM4890_H2NYMCCXY_SL254793_NODE_241_length_42930_cov_8.83662	25	12	3	42930	sg_1726
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2415_length_8689_cov_24.4165	13	9	1	8689	sg_1727
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2479_length_8515_cov_11.2623	7	5	1	8515	sg_1728
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2600_length_8124_cov_11.931	8	3	0	8124	sg_1729
haib17CEM4890_H2NYMCCXY_SL254793_NODE_261_length_41740_cov_9.07274	27	15	5	41740	sg_1730
haib17CEM4890_H2NYMCCXY_SL254793_NODE_271_length_41198_cov_60.3363	26	16	2	41198	sg_1731
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2760_length_7722_cov_6.09313	5	3	0	7722	sg_1732
haib17CEM4890_H2NYMCCXY_SL254793_NODE_280_length_40641_cov_9.67331	27	12	8	40641	sg_1733
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2843_length_7518_cov_28.7218	8	5	2	7518	sg_1734
haib17CEM4890_H2NYMCCXY_SL254793_NODE_289_length_39728_cov_12.7799	25	14	2	39728	sg_1735
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2972_length_7251_cov_23.6911	9	5	1	7251	sg_1736
haib17CEM4890_H2NYMCCXY_SL254793_NODE_2980_length_7233_cov_13.7664	6	6	0	7233	sg_1737
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3049_length_7111_cov_8.82001	5	4	0	7111	sg_1738
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3081_length_7069_cov_8.81466	9	7	0	7069	sg_1739
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3161_length_6899_cov_4.80742	4	3	0	6899	sg_1740
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3230_length_6781_cov_8.03494	5	4	0	6781	sg_1741
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3329_length_6624_cov_10.1833	5	3	0	6624	sg_1742
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3338_length_6612_cov_15.4662	6	3	0	6612	sg_1743
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3408_length_6516_cov_6.37285	3	3	0	6516	sg_1744
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3437_length_6458_cov_9.50148	14	8	1	6458	sg_1745
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3450_length_6442_cov_8.81588	6	5	0	6442	sg_1746
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3489_length_6392_cov_8.59445	13	6	1	6392	sg_1747
haib17CEM4890_H2NYMCCXY_SL254793_NODE_356_length_34502_cov_7.00839	17	14	2	34502	sg_1748
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3612_length_6225_cov_11.3929	5	4	0	6225	sg_1749
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3674_length_6151_cov_5.1747	5	5	0	6151	sg_1750
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3743_length_6063_cov_6.18226	4	4	0	6063	sg_1751
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3802_length_6005_cov_5.7842	6	6	0	6005	sg_1752
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3806_length_5998_cov_6.53996	6	5	0	5998	sg_1753
haib17CEM4890_H2NYMCCXY_SL254793_NODE_3987_length_5779_cov_10.3599	12	4	0	5779	sg_1754
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4014_length_5750_cov_8.41422	4	3	0	5750	sg_1755
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4076_length_5692_cov_10.2633	4	3	0	5692	sg_1756
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4109_length_5658_cov_5.31126	8	7	0	5658	sg_1757
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4263_length_5476_cov_30.9172	5	3	0	5476	sg_1758
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4272_length_5465_cov_7.91959	5	4	0	5465	sg_1759
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4316_length_5423_cov_9.34482	6	3	0	5423	sg_1760
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4349_length_5389_cov_25.4096	5	5	0	5389	sg_1761
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4414_length_5337_cov_5.52272	6	6	0	5337	sg_1762
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4670_length_5109_cov_5.58844	7	6	0	5109	sg_1763
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4705_length_5087_cov_11.0097	4	4	0	5087	sg_1764
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4791_length_5026_cov_8.32006	7	5	0	5026	sg_1765
haib17CEM4890_H2NYMCCXY_SL254793_NODE_4803_length_5018_cov_5.83014	8	3	0	5018	sg_1766
haib17CEM4890_H2NYMCCXY_SL254793_NODE_501_length_28055_cov_30.2677	41	22	2	28055	sg_1767
haib17CEM4890_H2NYMCCXY_SL254793_NODE_502_length_28020_cov_12.6731	27	20	4	28020	sg_1768
haib17CEM4890_H2NYMCCXY_SL254793_NODE_510_length_27819_cov_166.557	29	13	11	27819	sg_1769
haib17CEM4890_H2NYMCCXY_SL254793_NODE_545_length_26440_cov_13.6872	14	10	1	26440	sg_1770
haib17CEM4890_H2NYMCCXY_SL254793_NODE_589_length_25416_cov_9.71421	22	15	2	25416	sg_1771
haib17CEM4890_H2NYMCCXY_SL254793_NODE_598_length_25150_cov_9.46934	23	9	3	25150	sg_1772
haib17CEM4890_H2NYMCCXY_SL254793_NODE_634_length_24139_cov_10.3957	22	13	5	24139	sg_1773
haib17CEM4890_H2NYMCCXY_SL254793_NODE_666_length_23251_cov_31.8155	50	17	7	23251	sg_1774
haib17CEM4890_H2NYMCCXY_SL254793_NODE_709_length_22056_cov_21.9095	12	9	1	22056	sg_1775
haib17CEM4890_H2NYMCCXY_SL254793_NODE_714_length_21951_cov_11.4102	13	7	2	21951	sg_1776
haib17CEM4890_H2NYMCCXY_SL254793_NODE_781_length_20609_cov_7.86027	17	8	2	20609	sg_1777
haib17CEM4890_H2NYMCCXY_SL254793_NODE_790_length_20515_cov_10.9147	30	14	3	20515	sg_1778
haib17CEM4890_H2NYMCCXY_SL254793_NODE_818_length_20064_cov_7.64366	13	11	2	20064	sg_1779
haib17CEM4890_H2NYMCCXY_SL254793_NODE_987_length_17404_cov_9.40048	8	7	1	17404	sg_1780
haib17CEM4890_H2NYMCCXY_SL254793_NODE_994_length_17336_cov_9.99867	13	5	2	17336	sg_1781
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1001_length_25792_cov_10.3551	14	10	0	25792	sg_1782
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1018_length_25341_cov_8.57526	22	7	1	25341	sg_1783
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1045_length_24568_cov_45.2204	14	6	2	24568	sg_1784
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1141_length_22665_cov_18.0846	13	6	3	22665	sg_1785
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1186_length_21620_cov_9.64025	26	22	0	21620	sg_1786
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1211_length_21063_cov_20.0873	20	8	6	21063	sg_1787
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1217_length_20894_cov_14.4117	13	8	2	20894	sg_1788
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1341_length_18877_cov_7.67464	11	8	0	18877	sg_1789
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1380_length_18352_cov_9.68678	31	18	3	18352	sg_1790
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1417_length_17799_cov_44.2658	8	8	0	17799	sg_1791
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1438_length_17617_cov_29.9422	12	5	2	17617	sg_1792
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1452_length_17493_cov_41.6343	15	5	3	17493	sg_1793
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1553_length_16196_cov_8.31696	8	6	0	16196	sg_1794
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1567_length_16068_cov_16.1636	9	6	0	16068	sg_1795
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1673_length_15015_cov_7.98443	20	14	0	15015	sg_1796
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1715_length_14647_cov_37.3921	7	4	0	14647	sg_1797
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1779_length_14182_cov_13.6388	12	8	0	14182	sg_1798
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1780_length_14182_cov_8.74609	9	5	2	14182	sg_1799
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1820_length_13828_cov_9.99463	13	12	0	13828	sg_1800
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1880_length_13314_cov_7.09299	7	6	0	13314	sg_1801
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1893_length_13223_cov_63.974	14	13	0	13223	sg_1802
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1950_length_12803_cov_8.84194	8	6	0	12803	sg_1803
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1965_length_12676_cov_12.9884	6	6	0	12676	sg_1804
haib17CEM4890_H2NYMCCXY_SL254794_NODE_1969_length_12633_cov_6.79671	7	5	0	12633	sg_1805
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2013_length_12374_cov_148.937	10	8	0	12374	sg_1806
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2029_length_12266_cov_168.746	7	6	0	12266	sg_1807
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2050_length_12131_cov_161.852	13	9	0	12131	sg_1808
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2066_length_12045_cov_10.1732	12	9	2	12045	sg_1809
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2109_length_11796_cov_9.63478	21	12	2	11796	sg_1810
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2209_length_11251_cov_9.85146	13	11	1	11251	sg_1811
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2239_length_11112_cov_8.78421	8	3	0	11112	sg_1812
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2255_length_11059_cov_6.14595	8	5	1	11059	sg_1813
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2365_length_10461_cov_13.5493	13	7	1	10461	sg_1814
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2448_length_10144_cov_323.68	6	6	0	10144	sg_1815
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2456_length_10123_cov_5.90385	16	10	2	10123	sg_1816
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2511_length_9903_cov_9.62145	11	10	0	9903	sg_1817
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2533_length_9782_cov_7.89349	10	7	1	9782	sg_1818
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2553_length_9700_cov_9.39907	15	13	0	9700	sg_1819
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2561_length_9667_cov_9.66687	14	9	0	9667	sg_1820
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2602_length_9509_cov_29.1788	12	7	3	9509	sg_1821
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2645_length_9341_cov_9.00248	14	10	2	9341	sg_1822
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2830_length_8706_cov_8.38227	6	5	0	8706	sg_1823
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2868_length_8598_cov_4.57673	9	7	0	8598	sg_1824
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2885_length_8541_cov_20.6642	7	7	0	8541	sg_1825
haib17CEM4890_H2NYMCCXY_SL254794_NODE_2904_length_8493_cov_9.9558	11	9	1	8493	sg_1826
haib17CEM4890_H2NYMCCXY_SL254794_NODE_3203_length_7775_cov_7.23666	5	4	0	7775	sg_1827
haib17CEM4890_H2NYMCCXY_SL254794_NODE_3213_length_7752_cov_21.8093	8	7	0	7752	sg_1828
haib17CEM4890_H2NYMCCXY_SL254794_NODE_3315_length_7527_cov_31.4099	8	6	2	7527	sg_1829
haib17CEM4890_H2NYMCCXY_SL254794_NODE_3409_length_7344_cov_48.6739	5	4	0	7344	sg_1830
haib17CEM4890_H2NYMCCXY_SL254794_NODE_345_length_75868_cov_17.504	80	32	27	75868	sg_1831
haib17CEM4890_H2NYMCCXY_SL254794_NODE_3589_length_7017_cov_5.11304	5	5	0	7017	sg_1832
haib17CEM4890_H2NYMCCXY_SL254794_NODE_3722_length_6805_cov_9.41067	11	7	1	6805	sg_1833
haib17CEM4890_H2NYMCCXY_SL254794_NODE_3861_length_6580_cov_4.89195	4	4	0	6580	sg_1834
haib17CEM4890_H2NYMCCXY_SL254794_NODE_409_length_66770_cov_12.0188	32	11	9	66770	sg_1835
haib17CEM4890_H2NYMCCXY_SL254794_NODE_411_length_66605_cov_12.3572	79	30	18	66605	sg_1836
haib17CEM4890_H2NYMCCXY_SL254794_NODE_4145_length_6169_cov_41.5492	4	3	0	6169	sg_1837
haib17CEM4890_H2NYMCCXY_SL254794_NODE_4346_length_5904_cov_4.21132	4	3	0	5904	sg_1838
haib17CEM4890_H2NYMCCXY_SL254794_NODE_4525_length_5688_cov_8.33091	5	4	0	5688	sg_1839
haib17CEM4890_H2NYMCCXY_SL254794_NODE_4652_length_5558_cov_4.41614	4	3	0	5558	sg_1840
haib17CEM4890_H2NYMCCXY_SL254794_NODE_481_length_57380_cov_29.4766	58	27	21	57380	sg_1841
haib17CEM4890_H2NYMCCXY_SL254794_NODE_4893_length_5328_cov_35.2264	11	9	0	5328	sg_1842
haib17CEM4890_H2NYMCCXY_SL254794_NODE_4937_length_5292_cov_8.57361	6	3	0	5292	sg_1843
haib17CEM4890_H2NYMCCXY_SL254794_NODE_500_length_55001_cov_17.7594	20	6	4	55001	sg_1844
haib17CEM4890_H2NYMCCXY_SL254794_NODE_507_length_54261_cov_15.9162	34	15	9	54261	sg_1845
haib17CEM4890_H2NYMCCXY_SL254794_NODE_5121_length_5143_cov_7.86576	6	5	0	5143	sg_1846
haib17CEM4890_H2NYMCCXY_SL254794_NODE_5169_length_5101_cov_5.74356	6	3	0	5101	sg_1847
haib17CEM4890_H2NYMCCXY_SL254794_NODE_5229_length_5053_cov_9.96879	7	5	0	5053	sg_1848
haib17CEM4890_H2NYMCCXY_SL254794_NODE_546_length_50504_cov_8.83282	54	34	5	50504	sg_1849
haib17CEM4890_H2NYMCCXY_SL254794_NODE_583_length_47198_cov_9.8421	30	12	9	47198	sg_1850
haib17CEM4890_H2NYMCCXY_SL254794_NODE_611_length_45249_cov_26.1827	28	12	5	45249	sg_1851
haib17CEM4890_H2NYMCCXY_SL254794_NODE_637_length_43097_cov_26.6329	34	19	4	43097	sg_1852
haib17CEM4890_H2NYMCCXY_SL254794_NODE_736_length_36625_cov_10.2793	29	13	6	36625	sg_1853
haib17CEM4890_H2NYMCCXY_SL254794_NODE_748_length_36096_cov_48.8914	22	12	2	36096	sg_1854
haib17CEM4890_H2NYMCCXY_SL254794_NODE_764_length_35356_cov_17.8622	33	20	2	35356	sg_1855
haib17CEM4890_H2NYMCCXY_SL254794_NODE_776_length_34748_cov_8.47456	21	10	0	34748	sg_1856
haib17CEM4890_H2NYMCCXY_SL254794_NODE_809_length_33180_cov_19.0935	36	21	10	33180	sg_1857
haib17CEM4890_H2NYMCCXY_SL254794_NODE_924_length_28268_cov_9.33988	26	15	3	28268	sg_1858
haib17CEM4890_H2NYMCCXY_SL254794_NODE_937_length_27945_cov_15.363	16	10	1	27945	sg_1859
haib17CEM4890_H2NYMCCXY_SL254794_NODE_949_length_27587_cov_21.1195	16	11	3	27587	sg_1860
haib17CEM4890_H2NYMCCXY_SL254794_NODE_973_length_26611_cov_17.8826	16	7	3	26611	sg_1861
haib17CEM4890_H2NYMCCXY_SL254794_NODE_987_length_26120_cov_10.0937	40	28	4	26120	sg_1862
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1043_length_21758_cov_8.7628	24	17	1	21758	sg_1863
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1085_length_21215_cov_8.75558	3	3	0	21215	sg_1864
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1106_length_20980_cov_8.51637	24	20	1	20980	sg_1865
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1224_length_19242_cov_12.8971	14	7	1	19242	sg_1866
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1232_length_19085_cov_8.39191	23	13	3	19085	sg_1867
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1334_length_17852_cov_8.49902	20	15	1	17852	sg_1868
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1383_length_17287_cov_9.96901	15	8	1	17287	sg_1869
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1400_length_17115_cov_7.63118	18	8	5	17115	sg_1870
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1425_length_16904_cov_11.0341	18	7	4	16904	sg_1871
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1764_length_14197_cov_8.54391	12	10	1	14197	sg_1872
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1802_length_13910_cov_7.8581	22	10	1	13910	sg_1873
haib17CEM4890_H2NYMCCXY_SL254795_NODE_194_length_84490_cov_9.89221	64	23	21	84490	sg_1874
haib17CEM4890_H2NYMCCXY_SL254795_NODE_1979_length_12785_cov_7.87973	15	9	1	12785	sg_1875
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2033_length_12396_cov_8.41609	18	11	1	12396	sg_1876
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2283_length_11274_cov_8.63179	17	9	2	11274	sg_1877
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2319_length_11104_cov_10.622	11	5	1	11104	sg_1878
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2381_length_10788_cov_9.14395	9	3	0	10788	sg_1879
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2409_length_10662_cov_7.93071	8	5	0	10662	sg_1880
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2509_length_10237_cov_5.75457	16	8	2	10237	sg_1881
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2626_length_9800_cov_5.7372	11	5	2	9800	sg_1882
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2777_length_9301_cov_44.7164	6	3	0	9301	sg_1883
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2842_length_9050_cov_10.0181	5	3	0	9050	sg_1884
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2889_length_8902_cov_47.5337	6	4	0	8902	sg_1885
haib17CEM4890_H2NYMCCXY_SL254795_NODE_2904_length_8856_cov_5.89069	4	4	0	8856	sg_1886
haib17CEM4890_H2NYMCCXY_SL254795_NODE_3030_length_8520_cov_8.33042	11	7	2	8520	sg_1887
haib17CEM4890_H2NYMCCXY_SL254795_NODE_3060_length_8465_cov_5.09346	5	5	0	8465	sg_1888
haib17CEM4890_H2NYMCCXY_SL254795_NODE_3269_length_7906_cov_9.36823	10	7	0	7906	sg_1889
haib17CEM4890_H2NYMCCXY_SL254795_NODE_3443_length_7526_cov_50.5908	7	5	1	7526	sg_1890
haib17CEM4890_H2NYMCCXY_SL254795_NODE_3498_length_7430_cov_4.96624	11	6	1	7430	sg_1891
haib17CEM4890_H2NYMCCXY_SL254795_NODE_370_length_50532_cov_42.4118	31	11	5	50532	sg_1892
haib17CEM4890_H2NYMCCXY_SL254795_NODE_3711_length_7012_cov_4.81558	10	4	0	7012	sg_1893
haib17CEM4890_H2NYMCCXY_SL254795_NODE_373_length_50055_cov_12.1153	30	12	10	50055	sg_1894
haib17CEM4890_H2NYMCCXY_SL254795_NODE_3733_length_6969_cov_6.05351	10	5	0	6969	sg_1895
haib17CEM4890_H2NYMCCXY_SL254795_NODE_3749_length_6940_cov_8.88192	11	7	1	6940	sg_1896
haib17CEM4890_H2NYMCCXY_SL254795_NODE_3906_length_6686_cov_5.56703	15	3	0	6686	sg_1897
haib17CEM4890_H2NYMCCXY_SL254795_NODE_408_length_47287_cov_8.90443	48	15	14	47287	sg_1898
haib17CEM4890_H2NYMCCXY_SL254795_NODE_4132_length_6297_cov_5.58587	9	5	1	6297	sg_1899
haib17CEM4890_H2NYMCCXY_SL254795_NODE_4429_length_5866_cov_82.74	4	3	0	5866	sg_1900
haib17CEM4890_H2NYMCCXY_SL254795_NODE_4693_length_5498_cov_4.83024	6	6	0	5498	sg_1901
haib17CEM4890_H2NYMCCXY_SL254795_NODE_484_length_42140_cov_235.878	59	28	3	42140	sg_1902
haib17CEM4890_H2NYMCCXY_SL254795_NODE_486_length_41963_cov_11.0785	50	21	7	41963	sg_1903
haib17CEM4890_H2NYMCCXY_SL254795_NODE_547_length_37765_cov_40.7458	26	9	6	37765	sg_1904
haib17CEM4890_H2NYMCCXY_SL254795_NODE_597_length_35436_cov_10.2919	21	15	0	35436	sg_1905
haib17CEM4890_H2NYMCCXY_SL254795_NODE_746_length_28607_cov_8.58619	25	20	3	28607	sg_1906
haib17CEM4890_H2NYMCCXY_SL254795_NODE_799_length_26738_cov_9.18645	35	24	3	26738	sg_1907
haib17CEM4890_H2NYMCCXY_SL254795_NODE_818_length_26354_cov_9.82372	16	7	4	26354	sg_1908
haib17CEM4890_H2NYMCCXY_SL254795_NODE_96_length_126300_cov_32.7211	76	34	11	126300	sg_1909
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1049_length_21281_cov_10.3979	18	14	3	21281	sg_1910
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1099_length_20596_cov_13.7264	29	15	8	20596	sg_1911
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1177_length_19346_cov_10.7015	18	9	7	19346	sg_1912
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1194_length_19084_cov_15.8245	27	8	6	19084	sg_1913
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1210_length_18896_cov_14.8885	35	12	3	18896	sg_1914
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1483_length_16117_cov_12.9885	14	7	4	16117	sg_1915
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1496_length_16029_cov_11.5712	15	6	3	16029	sg_1916
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1617_length_14966_cov_16.7171	11	5	2	14966	sg_1917
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1704_length_14345_cov_9.27026	12	6	5	14345	sg_1918
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1807_length_13759_cov_23.731	9	3	0	13759	sg_1919
haib17CEM4890_H2NYMCCXY_SL254796_NODE_1965_length_12850_cov_7.67651	12	8	0	12850	sg_1920
haib17CEM4890_H2NYMCCXY_SL254796_NODE_198_length_60877_cov_9.05985	41	10	8	60877	sg_1921
haib17CEM4890_H2NYMCCXY_SL254796_NODE_2265_length_11353_cov_8.72172	7	4	0	11353	sg_1922
haib17CEM4890_H2NYMCCXY_SL254796_NODE_2366_length_10938_cov_6.40127	9	8	0	10938	sg_1923
haib17CEM4890_H2NYMCCXY_SL254796_NODE_2442_length_10636_cov_8.41489	11	6	0	10636	sg_1924
haib17CEM4890_H2NYMCCXY_SL254796_NODE_2584_length_10074_cov_6.24523	15	8	1	10074	sg_1925
haib17CEM4890_H2NYMCCXY_SL254796_NODE_2771_length_9475_cov_62.0496	11	5	1	9475	sg_1926
haib17CEM4890_H2NYMCCXY_SL254796_NODE_287_length_49814_cov_27.0536	24	11	10	49814	sg_1927
haib17CEM4890_H2NYMCCXY_SL254796_NODE_2883_length_9166_cov_8.34837	13	8	3	9166	sg_1928
haib17CEM4890_H2NYMCCXY_SL254796_NODE_323_length_46719_cov_8.49169	35	15	11	46719	sg_1929
haib17CEM4890_H2NYMCCXY_SL254796_NODE_352_length_43899_cov_9.47473	47	30	5	43899	sg_1930
